"Дата";"Время";"Необходимо";"Фактически";
"10.02.2018";"10:30";"55,33";"53,93";
"10.02.2018";"10:45";"55,8";"54,84";
"10.02.2018";"11:00";"55,67";"56,81";
"10.02.2018";"11:15";"54,9";"55,53";
"10.02.2018";"11:30";"53,72";"59,58";
"10.02.2018";"11:45";"52,76";"56,97";
"10.02.2018";"12:00";"51,1";"54,03";
"10.02.2018";"12:15";"50,28";"55,18";
"10.02.2018";"12:30";"49,52";"53,33";
"10.02.2018";"12:45";"48,61";"51,96";
"10.02.2018";"13:00";"47,52";"48,67";
"10.02.2018";"13:15";"46,13";"47,93";
"10.02.2018";"13:30";"45,04";"48,81";
"10.02.2018";"13:45";"43,85";"46,68";
"10.02.2018";"14:00";"42,36";"44,75";
"10.02.2018";"14:15";"41,46";"47,36";
"10.02.2018";"14:30";"40,53";"45,05";
"10.02.2018";"14:45";"39,17";"44,99";
"10.02.2018";"15:00";"38,94";"44,25";
"10.02.2018";"15:15";"37,99";"42,98";
"10.02.2018";"15:30";"36,64";"42,74";
"10.02.2018";"15:45";"35,63";"36,5";
"10.02.2018";"16:00";"34,34";"38,17";
"10.02.2018";"16:15";"32,97";"36,06";
"10.02.2018";"16:30";"31,54";"35,88";
"10.02.2018";"16:45";"30,67";"35,7";
"10.02.2018";"17:00";"28,91";"33,92";
"10.02.2018";"17:15";"27,93";"32,29";
"10.02.2018";"17:30";"26,38";"30,14";
"10.02.2018";"17:45";"24,87";"29,28";
"10.02.2018";"18:00";"23,35";"26,09";
"10.02.2018";"18:15";"21,84";"25,17";
"10.02.2018";"18:30";"20,47";"22,33";
"10.02.2018";"18:45";"19,57";"20,49";
"10.02.2018";"19:00";"18,62";"20,82";
"10.02.2018";"19:15";"17,76";"19,15";
"10.02.2018";"19:30";"16,88";"18,35";
"10.02.2018";"19:45";"16,05";"16,97";
"10.02.2018";"20:00";"14,9";"17,49";
"10.02.2018";"20:15";"13,9";"17,54";
"10.02.2018";"20:30";"12,89";"15,72";
"10.02.2018";"20:45";"11,91";"14,19";
"10.02.2018";"21:00";"10,86";"10,51";
