"Дата";"Время";"Необходимо";"Фактически";
"10.02.2018";"13:30";"7,79";"5,08";
"10.02.2018";"13:45";"7,87";"5,81";
"10.02.2018";"14:00";"7,62";"5,52";
"10.02.2018";"14:15";"7,59";"6,41";
"10.02.2018";"14:30";"7,55";"6,02";
"10.02.2018";"14:45";"7,39";"5,26";
"10.02.2018";"15:00";"7,47";"6,04";
"10.02.2018";"15:15";"7,25";"5,62";
"10.02.2018";"15:30";"7,39";"6,44";
"10.02.2018";"15:45";"7,16";"5,08";
"10.02.2018";"16:00";"6,5";"4,48";
"10.02.2018";"16:15";"6,2";"5,11";
"10.02.2018";"16:30";"6";"5,22";
"10.02.2018";"16:45";"5,66";"4,89";
"10.02.2018";"17:00";"5,76";"3,19";
"10.02.2018";"17:15";"5,29";"3,86";
"10.02.2018";"17:30";"4,53";"3,96";
"10.02.2018";"17:45";"4,21";"3,31";
"10.02.2018";"18:00";"4,18";"3,14";
"10.02.2018";"18:15";"3,79";"4,04";
"10.02.2018";"18:30";"3,45";"2,6";
"10.02.2018";"18:45";"3,44";"2,47";
"10.02.2018";"19:00";"2,7";"2,59";
"10.02.2018";"19:15";"2,77";"2,08";
"10.02.2018";"19:30";"2,87";"1,82";
"10.02.2018";"19:45";"2,38";"1,88";
"10.02.2018";"20:00";"2,37";"1,77";
"10.02.2018";"20:15";"2,26";"1,85";
"10.02.2018";"20:30";"2,3";"1,74";
"10.02.2018";"20:45";"2,26";"1,7";
"10.02.2018";"21:00";"1,81";"0,48";
"10.02.2018";"21:15";"1,91";"0,71";
"10.02.2018";"21:30";"1,94";"0,83";
"10.02.2018";"21:45";"1,9";"0,53";
"10.02.2018";"22:00";"1,84";"0,81";
"10.02.2018";"22:15";"1,3";"0,4";
"10.02.2018";"22:30";"1,49";"0,26";
"10.02.2018";"22:45";"1,56";"0,5";
"10.02.2018";"23:00";"1,33";"0,73";
"10.02.2018";"23:15";"1,18";"0,55";
"10.02.2018";"23:30";"1,17";"0,43";
"10.02.2018";"23:45";"1,16";"0,52";
"11.02.2018";"00:00";"0,5";"0,38";
